0,20,16.29497561454773
1,7,7.032056510448456
2,16,13.930432498455048
3,17,13.966933131217957
4,18,14.32733279466629
5,19,16.11178433895111
6,17,13.972986876964569
7,18,14.007022380828857
8,19,15.79618239402771
9,19,14.705544650554657
10,20,17.836512863636017
11,16,13.993086040019989
12,17,13.982581973075867
13,19,13.92973804473877
14,16,13.964824318885803
15,20,18.491509974002838
16,16,13.91563081741333
17,20,17.812454223632812
18,5,6.649528861045837
19,14,13.675160765647888
20,16,14.018093645572662
21,14,14.068043410778046
22,21,19.33409321308136
23,15,14.355776309967041
24,20,18.126121878623962
25,20,19.925967752933502
26,20,16.37139731645584
27,20,18.174497306346893
28,17,13.989453792572021
29,19,15.740706086158752
30,17,14.320039212703705
31,20,18.5379838347435
32,17,13.996547400951385
33,21,21.03699553012848
34,17,14.330666899681091
35,21,20.03264820575714
36,19,14.688830494880676
37,16,13.978204369544983
38,16,14.360557496547699
39,14,14.018279075622559
40,17,13.893862783908844
41,16,13.981029450893402
42,20,19.27964949607849
43,15,14.03225177526474
44,17,13.908653557300568
45,15,13.966896772384644
46,21,19.9550439119339
47,17,14.383721709251404
48,13,12.636483430862427
49,19,16.78409916162491
50,19,15.381782591342926
51,7,6.958946168422699
52,18,15.005090534687042
53,19,16.792658030986786
54,5,6.41430538892746
55,5,6.67103511095047
56,20,18.533682584762573
57,20,18.211590588092804
58,20,18.936003983020782
59,20,17.1376633644104
60,12,11.823376297950745
61,20,18.194767355918884
62,20,18.52801424264908
63,19,17.097872257232666
64,18,14.361953675746918
65,19,15.75013393163681
66,17,13.94591772556305
67,18,15.021637439727783
68,21,19.570938289165497
69,19,16.418638348579407
70,21,19.976197481155396
71,19,16.143260180950165
72,5,6.309584677219391
73,5,5.254916727542877
74,18,13.989228367805481
75,18,14.631972551345825
76,18,13.97920423746109
77,19,15.728722214698792
78,20,19.600890696048737
79,6,6.995250463485718
80,5,7.043978571891785
81,13,13.342961013317108
82,11,9.417446851730347
83,19,15.301633179187775
84,20,18.15855759382248
85,20,18.2258323431015
86,20,18.240586757659912
87,18,14.641720354557037
88,10,7.646502614021301
89,16,14.00428456068039
90,16,13.872349262237549
91,20,18.918908059597015
92,5,6.6927849650383
93,19,15.66791570186615
94,17,15.018499672412872
95,20,17.466648995876312
96,14,14.058382868766785
97,22,21.07327800989151
98,14,14.076533198356628
99,20,16.728190183639526
100,18,14.999040424823761
101,20,18.46133941411972
102,21,21.092755436897278
103,21,20.292682945728302
104,12,12.556159496307373
105,13,12.941683113574982
106,19,16.422194242477417
107,13,11.576310753822327
108,10,6.964152753353119
109,18,13.940423905849457
110,18,15.013351261615753
111,17,13.981138527393341
112,18,14.66241580247879
113,21,20.684711158275604
114,12,9.440654695034027
115,20,18.202213644981384
116,18,14.349860727787018
117,20,18.84577590227127
118,19,16.4767906665802
119,20,18.183430671691895
120,7,7.022505044937134
121,20,18.528821408748627
122,12,10.870451271533966
123,19,16.044996798038483
124,6,7.020327150821686
125,20,17.120967388153076
126,6,7.037724852561951
127,20,19.56781506538391
128,20,18.468243956565857
129,18,14.336415231227875
130,16,13.945066928863525
131,10,7.696441471576691
132,5,5.991448521614075
133,16,13.999590635299683
134,20,19.19756942987442
135,20,17.926144659519196
136,16,13.995823860168457
137,19,16.82203596830368
138,19,16.08090114593506
139,19,16.758328020572662
140,19,17.80752032995224
141,17,13.965875089168549
142,16,13.93976217508316
143,19,17.04872238636017
144,16,14.34395968914032
145,20,18.168763518333435
146,19,16.163868367671967
147,20,20.180635929107666
148,17,14.670883774757385
149,20,19.590332090854645
150,19,17.138703227043152
151,19,16.824842870235443
152,20,18.23235511779785
153,18,15.407695531845093
154,19,16.76817762851715
155,19,17.509047031402588
156,20,17.90051531791687
157,17,13.967882096767426
158,21,20.25463342666626
159,14,14.023845613002777
160,19,16.78329563140869
161,11,10.139216959476471
162,21,19.620986223220825
163,17,14.311276733875275
164,18,14.300939917564392
165,19,15.373743653297424
166,18,14.99226313829422
167,19,17.845489859580994
168,20,18.546313643455505
169,16,14.25303715467453
170,16,13.98771584033966
171,19,17.549208998680115
172,18,15.29479044675827
173,18,16.41366446018219
174,15,13.927229285240173
175,17,13.988697528839111
176,20,18.54140156507492
177,19,17.12929356098175
178,20,18.164564073085785
179,18,15.382506132125854
180,18,15.046957731246948
181,16,13.927767395973206
182,20,18.099005460739136
183,20,18.490273773670197
184,19,17.381296634674072
185,5,6.98786598443985
186,20,19.909744441509247
187,20,18.5453719496727
188,19,17.103351533412933
189,21,20.743477940559387
190,20,18.505129992961884
191,7,7.0801010727882385
192,19,16.05106145143509
193,13,13.327719390392303
194,20,17.8301682472229
195,20,18.870136320590973
196,9,6.9634546637535095
197,13,13.62947952747345
198,20,18.913083374500275
199,16,13.921862721443176
200,20,18.525029182434082
201,18,14.672908961772919
202,5,6.650197863578796
203,16,13.946277678012848
204,14,14.023580193519592
205,20,19.22797268629074
206,17,14.33180856704712
207,20,19.201943397521973
208,12,12.579825460910797
209,15,14.030590176582336
210,20,18.87040901184082
211,19,15.661131143569946
212,19,16.06735748052597
213,17,13.996132910251617
214,15,13.984058141708374
215,19,16.75851345062256
216,14,13.982243835926056
217,16,13.992460668087006
218,18,14.628903865814209
219,16,13.97945511341095
220,18,14.946894586086273
221,20,19.620920777320862
222,16,13.932897627353668
223,20,18.873870372772217
224,21,20.709017038345337
225,16,13.987290441989899
226,20,19.961861193180084
227,20,18.552243769168854
228,20,18.45031177997589
229,20,18.87091439962387
230,17,13.988744795322418
231,10,6.935869216918945
232,20,19.59922182559967
233,5,4.915496110916138
234,5,5.978566586971283
235,14,14.018511772155762
236,16,13.918332278728485
237,19,16.440577268600464
238,19,16.788004100322723
239,20,18.547146260738373
240,11,10.098447799682617
241,12,12.286591470241547
242,18,15.756842136383057
243,16,13.999176144599915
244,17,14.336527943611145
245,20,18.916642904281616
246,15,13.986948668956757
247,20,17.87850731611252
248,20,19.61557239294052
249,20,18.155358016490936
250,19,16.749180138111115
251,20,19.65048050880432
252,17,14.036825716495514
253,19,17.1357581615448
254,18,15.033650398254395
255,20,19.208018958568573
256,21,20.73239576816559
257,13,12.657298862934113
258,18,14.303237795829773
259,17,14.73273378610611
260,18,15.055683851242065
261,17,14.34454870223999
262,20,18.50173407793045
263,21,20.65816557407379
264,18,14.669956624507904
265,20,18.963920295238495
266,20,19.193860828876495
267,15,13.983181893825531
268,17,13.927705585956573
269,20,17.88105970621109
270,20,18.572830140590668
271,21,21.053367912769318
272,14,14.011679947376251
273,19,16.778885304927826
274,5,6.306170582771301
275,20,18.836242616176605
276,19,15.78873610496521
277,20,18.886632323265076
278,19,17.51666784286499
279,20,19.596909403800964
280,17,13.970688998699188
281,18,15.443287193775177
282,14,13.99684190750122
283,13,13.333213210105896
284,18,15.75805652141571
285,15,13.958399713039398
286,13,14.008640348911285
287,6,7.044662117958069
288,15,13.886325597763062
289,16,13.94575047492981
290,14,13.979113340377808
291,20,19.62136071920395
292,14,13.977317214012146
293,16,13.927076578140259
294,20,18.25048726797104
295,18,14.681129693984985
296,13,12.683117270469666
297,13,12.692188799381256
298,17,13.939391314983368
299,14,14.019042611122131
300,14,14.079663693904877
301,16,14.350111603736877
302,20,18.220189452171326
303,20,18.54478657245636
304,18,15.42462420463562
305,14,14.405587911605835
306,17,14.660336077213287
307,20,18.139585554599762
308,13,14.061298847198486
309,19,17.540442883968353
310,10,7.304918646812439
311,14,14.077587604522705
312,10,7.3077473640441895
313,20,19.48268812894821
314,20,19.643412351608276
315,20,19.945630609989166
316,20,18.18655753135681
317,20,19.258295953273773
318,18,13.97029995918274
319,19,16.141380429267883
320,20,18.191669583320618
321,19,16.780695974826813
322,20,18.920104265213013
323,19,15.724031925201416
324,20,19.98889034986496
325,17,15.046946823596954
326,16,14.043584823608398
327,19,16.790411055088043
328,20,18.943817496299744
329,16,13.96683132648468
330,11,9.809965908527374
331,18,14.295002520084381
332,21,19.967202305793762
333,16,13.90961343050003
334,16,13.952018737792969
335,18,14.674857795238495
336,17,13.991849839687347
337,5,7.075007200241089
338,14,13.999557912349701
339,13,13.278893113136292
340,18,15.323884785175323
341,14,14.107158243656158
342,18,14.003073811531067
343,19,15.775279700756073
344,19,15.04077672958374
345,20,19.221598982810974
346,20,18.90288108587265
347,20,19.28219097852707
348,12,12.548611402511597
349,16,14.35283488035202
350,15,13.986654162406921
351,13,12.960811495780945
352,11,9.403241455554962
353,18,15.038856983184814
354,20,17.948854386806488
355,21,18.903321027755737
356,19,16.12583702802658
357,20,17.904612958431244
358,19,16.768952071666718
359,15,14.01145452260971
360,18,14.781316459178925
361,16,13.945543229579926
362,10,7.298843085765839
363,16,13.917277872562408
364,15,14.003171980381012
365,19,15.353208184242249
366,17,14.333052039146423
367,20,18.205289602279663
368,5,5.232130646705627
369,12,11.205905139446259
370,20,18.230373561382294
371,12,11.16753202676773
372,16,13.944277942180634
373,18,14.335357189178467
