0,108.51981453895569,45
1,94.48394057750701,38
2,97.95812491178512,43
3,96.20416337251663,40
4,98.59522181749344,44
5,97.98389782905579,41
6,97.45007549524307,39
7,103.25597313642501,45
8,102.70137631893158,43
9,99.16369467973709,41
10,104.9796328663826,44
11,99.74115707874299,38
12,99.753291451931,40
13,98.9109750032425,39
14,96.18867942094803,40
15,105.57899528741837,43
16,94.43213267326355,36
17,99.50674662590026,41
18,111.64548681974411,44
19,102.79074654579162,41
20,109.08679910898209,42
21,123.65648270845413,46
22,136.16191343069076,51
23,108.37144286632538,37
24,124.3145443201065,44
25,129.8236532330513,43
26,129.36809573173522,48
27,137.0720295548439,44
28,121.98962272405625,40
29,122.84307513236999,40
30,135.23905489444732,43
31,134.7585508942604,44
32,138.42752165794371,46
33,126.9444429397583,40
34,137.4382063984871,44
35,137.43080397844315,44
36,132.1791244149208,41
37,130.11433806419373,38
38,129.7510232925415,40
39,128.16204780340195,38
40,129.6922492980957,39
41,139.0489478111267,43
42,136.69890189170837,42
43,139.89208734035492,43
44,132.82207584381104,40
45,133.65314424037933,39
46,139.90239143371582,47
47,140.64931094646454,43
48,128.8092059493065,38
49,139.0827178955078,44
50,135.8946008682251,42
51,139.77539366483688,44
52,140.59658336639404,48
53,140.68969106674194,45
54,137.47095263004303,40
55,140.610356092453,44
56,128.0274510383606,36
57,131.29688096046448,37
58,137.56368947029114,42
59,138.21469074487686,42
60,139.09474176168442,41
61,137.57067036628723,42
62,134.39595520496368,39
63,140.67528933286667,47
64,135.94281995296478,40
65,136.73863846063614,39
66,128.08981734514236,35
67,126.55769973993301,35
68,138.2614300251007,43
69,130.58838546276093,40
70,140.65015083551407,46
71,140.7462363243103,44
72,139.92804259061813,43
73,137.5533344745636,42
74,136.69018667936325,43
75,125.71460384130478,35
76,134.3358649611473,39
77,135.9637662768364,41
78,137.46687680482864,42
79,138.5544131398201,44
80,136.66618257761002,42
81,137.50751507282257,42
82,126.55331486463547,35
83,136.74871349334717,42
84,139.9221488237381,44
85,133.6679968237877,41
86,130.52964413166046,39
87,140.70221668481827,47
88,132.84160417318344,39
89,135.19086110591888,40
90,132.87633049488068,39
91,139.82108581066132,43
92,129.63622760772705,38
93,138.3050497174263,43
94,140.61453008651733,47
95,138.3007739186287,42
96,132.02794075012207,38
97,140.71445870399475,45
98,131.2378705739975,37
99,127.37968569993973,35
100,140.65445572137833,46
101,140.57507348060608,44
102,136.71295458078384,39
103,139.81000363826752,43
104,128.90399706363678,36
